

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1999,7,"TWL.C",2,2,13,162,35,0,0,0,0,0,0,0,0,0,0,0,0.0837,0.1257,0.1359,0.2507,0.1507,0.2027,0.0198,0.0262,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837,0.1257,0.1359,0.2507,0.1507,0.2027,0.0198,0.0262,0.0045,0,0,0,0,0,0,0,0
2000,7,"TWL.C",2,2,5,40,11,0,0,0,0,0,0,0,0,0,0,0,0.0261,0.0317,0.1069,0.0956,0.0765,0.6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0.0317,0.1069,0.0956,0.0765,0.6632,0,0,0,0,0,0,0,0,0,0,0
2001,7,"TWL.C",2,2,8,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0309,0.0796,0.4379,0.1393,0.1793,0.1094,0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309,0.0796,0.4379,0.1393,0.1793,0.1094,0.0236,0,0,0,0,0,0,0,0,0
2002,7,"TWL.C",2,2,11,143,31,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0067,0.0866,0.1539,0.3079,0.2453,0.1478,0.018,0.0216,0.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0.0067,0.0866,0.1539,0.3079,0.2453,0.1478,0.018,0.0216,0.0063,0,0,0,0,0,0,0
2003,7,"TWL.C",2,2,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.2516,0.2516,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2898,0.2516,0.2516,0.207,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.C",2,2,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.4,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0
2005,7,"TWL.C",2,2,4,25,7,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.0839,0.1049,0.042,0.021,0.3636,0.1212,0.1002,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.042,0.0839,0.1049,0.042,0.021,0.3636,0.1212,0.1002,0.1002,0,0,0,0,0,0,0,0
2006,7,"TWL.C",2,2,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.0517,0.0517,0.3276,0.2586,0.1552,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.0517,0.0517,0.3276,0.2586,0.1552,0.1034,0,0,0,0,0,0,0,0,0
2007,7,"TWL.C",2,2,2,13,4,0,0,0,0,0,0,0,0,0,0.0904,0.1356,0.0452,0,0,0,0.7288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904,0.1356,0.0452,0,0,0,0.7288,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"TWL.C",2,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0.6582,0.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1215,0,0.6582,0.2203,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.C",2,2,2,16,4,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.1875,0.1875,0.125,0.125,0.1875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.1875,0.1875,0.125,0.125,0.1875,0.0625,0,0,0,0,0,0,0,0,0
2010,7,"TWL.C",2,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0
2013,7,"TWL.C",2,2,11,92,24,0,0,0,0,0,0,0,0,0,0.0029,0,0.0986,0.2775,0.1341,0.0596,0.0999,0.1052,0.1409,0.0401,0.0383,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,0.0986,0.2775,0.1341,0.0596,0.0999,0.1052,0.1409,0.0401,0.0383,0.0029,0,0,0,0,0,0,0
2014,7,"TWL.C",2,2,12,58,20,0,0,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0281,0.0312,0.0593,0.2306,0.0749,0.2739,0.1838,0.0995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.0094,0.0281,0.0312,0.0593,0.2306,0.0749,0.2739,0.1838,0.0995,0,0,0,0,0,0,0,0
2015,7,"TWL.C",2,2,13,82,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.1045,0.1455,0.2153,0.2823,0.1409,0.0542,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.1045,0.1455,0.2153,0.2823,0.1409,0.0542,0.0064,0,0,0,0,0,0,0,0
2016,7,"TWL.C",2,2,11,64,20,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0.043,0.0823,0.0561,0.1105,0.2808,0.1584,0.1818,0.044,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0065,0.043,0.0823,0.0561,0.1105,0.2808,0.1584,0.1818,0.044,0.0235,0,0,0,0,0,0,0,0
2017,7,"TWL.C",2,2,13,169,36,0,0,0,0,0,0.0242,0,0.0012,0.0455,0.0551,0.0332,0.0649,6e-04,2e-04,0.1223,0.1526,0.1278,0.2121,0.1497,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242,0,0.0012,0.0455,0.0551,0.0332,0.0649,6e-04,2e-04,0.1223,0.1526,0.1278,0.2121,0.1497,0.0107,0,0,0,0,0,0,0,0
2018,7,"TWL.C",2,2,17,212,46,0,0,0,0,0,0,0,1e-04,8e-04,0.0203,0.0355,0.0557,0.0758,0.0251,0.0961,0.1964,0.2381,0.1869,0.0554,0.003,0.0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-04,8e-04,0.0203,0.0355,0.0557,0.0758,0.0251,0.0961,0.1964,0.2381,0.1869,0.0554,0.003,0.0108,0,0,0,0,0,0,0
2019,7,"TWL.C",2,2,15,226,46,0,0,0,0,0,0,0,0.0025,0.0025,0,0.0092,0.0068,0.0417,0.0764,0.1662,0.2422,0.2278,0.104,0.0807,0.0356,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0025,0,0.0092,0.0068,0.0417,0.0764,0.1662,0.2422,0.2278,0.104,0.0807,0.0356,0.0045,0,0,0,0,0,0,0
2020,7,"TWL.C",2,2,6,78,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.0875,0.1511,0.369,0.344,0.0179,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199,0.0875,0.1511,0.369,0.344,0.0179,0.0107,0,0,0,0,0,0,0,0,0
2021,7,"TWL.C",2,2,14,200,42,0,0,0,0,0,0,0,0,0.001,0,0.0046,0.007,0.0375,0.0733,0.1203,0.2017,0.367,0.1202,0.0462,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.0046,0.007,0.0375,0.0733,0.1203,0.2017,0.367,0.1202,0.0462,0.021,0,0,0,0,0,0,0,0
1973,7,"TWL.O",2,2,1,33,6,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0606,0.0909,0.0909,0.0303,0.0303,0.1212,0.0303,0.2121,0.1818,0.0606,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0606,0.0909,0.0909,0.0303,0.0303,0.1212,0.0303,0.2121,0.1818,0.0606,0.0303,0,0,0,0,0
1974,7,"TWL.O",2,2,4,212,28,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,9e-04,9e-04,0.0122,0.0163,0.0081,0.0771,0.153,0.3287,0.2044,0.1415,0.0305,0.0136,0.0064,0,0,0,0
1976,7,"TWL.O",2,2,2,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428,0.0728,0.1711,0.2624,0.1341,0.1399,0.0913,0.0671,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428,0.0728,0.1711,0.2624,0.1341,0.1399,0.0913,0.0671,0.0185,0,0,0,0,0,0
1977,7,"TWL.O",2,2,8,460,56,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0033,0.0084,0.0069,0.0129,0.0314,0.0531,0.1054,0.2232,0.2532,0.2045,0.0564,0.0304,0.0019,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0033,0.0084,0.0069,0.0129,0.0314,0.0531,0.1054,0.2232,0.2532,0.2045,0.0564,0.0304,0.0019,0.0028,0,0,0,0
1978,7,"TWL.O",2,2,7,376,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0102,0.0234,0.1005,0.164,0.1882,0.2627,0.164,0.0721,0.0085,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0102,0.0234,0.1005,0.164,0.1882,0.2627,0.164,0.0721,0.0085,0.003,0,0,0,0
1979,7,"TWL.O",2,2,6,363,42,0,0,0,0,0,0,0,0,0,0,0.0084,0.0171,0.027,0.0605,0.0744,0.1043,0.0986,0.1751,0.1986,0.1542,0.0475,0.028,0.001,0.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0171,0.027,0.0605,0.0744,0.1043,0.0986,0.1751,0.1986,0.1542,0.0475,0.028,0.001,0.0053,0,0,0,0
1980,7,"TWL.O",2,2,20,563,98,0,0,0,0,0,0,0,0,0,0,0.0034,0,4e-04,0.0011,0.014,0.0357,0.0684,0.1311,0.2884,0.2721,0.135,0.0362,0.0076,0.0066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034,0,4e-04,0.0011,0.014,0.0357,0.0684,0.1311,0.2884,0.2721,0.135,0.0362,0.0076,0.0066,0,0,0,0
1981,7,"TWL.O",2,2,7,377,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0.0292,0.0735,0.1105,0.1189,0.2974,0.2129,0.1025,0.04,0.0026,0,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119,0.0292,0.0735,0.1105,0.1189,0.2974,0.2129,0.1025,0.04,0.0026,0,5e-04,0,0,0
1982,7,"TWL.O",2,2,20,813,132,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0036,0.0195,0.0463,0.1149,0.1354,0.2326,0.2704,0.1379,0.0369,0,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0036,0.0195,0.0463,0.1149,0.1354,0.2326,0.2704,0.1379,0.0369,0,5e-04,0,0,0,0
1983,7,"TWL.O",2,2,30,1703,212,0,0,0,0,7e-04,0,0,0,0,2e-04,0.0015,0.0039,0.0115,0.0128,0.0366,0.0872,0.102,0.1307,0.202,0.2146,0.1573,0.0342,0.0048,0,0,0,0,0,0,0,0,0,7e-04,0,0,0,0,2e-04,0.0015,0.0039,0.0115,0.0128,0.0366,0.0872,0.102,0.1307,0.202,0.2146,0.1573,0.0342,0.0048,0,0,0,0,0
1984,7,"TWL.O",2,2,21,1238,148,0,0,0,0,0,0,0,5e-04,0,0,5e-04,0.0015,0.0044,0.0132,0.0321,0.0585,0.1218,0.1665,0.227,0.2384,0.11,0.0224,0.0016,0.0016,0,0,0,0,0,0,0,0,0,0,0,5e-04,0,0,5e-04,0.0015,0.0044,0.0132,0.0321,0.0585,0.1218,0.1665,0.227,0.2384,0.11,0.0224,0.0016,0.0016,0,0,0,0
1985,7,"TWL.O",2,2,29,1063,176,0,0,0,0,0,0,0,0,0,0,0.0015,0.0031,0.0041,0.0138,0.0481,0.0702,0.1202,0.1945,0.1928,0.1721,0.1279,0.0432,0.0078,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.0031,0.0041,0.0138,0.0481,0.0702,0.1202,0.1945,0.1928,0.1721,0.1279,0.0432,0.0078,8e-04,0,0,0,0
1986,7,"TWL.O",2,2,16,853,113,0,0,0,0,0,0,0,0,0,0.0028,0.0066,0.0069,0.0184,0.0298,0.0716,0.1117,0.1394,0.1304,0.1897,0.1536,0.0995,0.0248,0.013,0.0014,3e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0066,0.0069,0.0184,0.0298,0.0716,0.1117,0.1394,0.1304,0.1897,0.1536,0.0995,0.0248,0.013,0.0014,3e-04,0,0,0
1987,7,"TWL.O",2,2,35,960,167,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0065,0.0337,0.0859,0.1523,0.2096,0.2112,0.1462,0.0957,0.0463,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0065,0.0337,0.0859,0.1523,0.2096,0.2112,0.1462,0.0957,0.0463,0.0027,0,0,0,0,0
1988,7,"TWL.O",2,2,23,607,107,0,0,0,0,0,0,0,0,0,0,0.0027,0.0036,0.0148,0.0293,0.0407,0.1085,0.1614,0.1923,0.211,0.1276,0.0728,0.0315,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027,0.0036,0.0148,0.0293,0.0407,0.1085,0.1614,0.1923,0.211,0.1276,0.0728,0.0315,0.003,0.001,0,0,0,0
1989,7,"TWL.O",2,2,23,601,106,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0018,0.0195,0.0329,0.084,0.1375,0.177,0.199,0.1591,0.1271,0.0478,0.0086,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0018,0.0195,0.0329,0.084,0.1375,0.177,0.199,0.1591,0.1271,0.0478,0.0086,0.0031,0,0,0,0
1990,7,"TWL.O",2,2,22,584,103,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0046,0.0105,0.0362,0.082,0.1495,0.2401,0.2453,0.1274,0.0682,0.0276,0.0051,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0046,0.0105,0.0362,0.082,0.1495,0.2401,0.2453,0.1274,0.0682,0.0276,0.0051,0,0.0026,0,0,0
1991,7,"TWL.O",2,2,22,462,86,0,0,0,0,0,0,0,0.0013,0.0013,0.0039,0.0039,0.0112,0.0259,0.0274,0.0674,0.0878,0.17,0.1811,0.1741,0.1177,0.1056,0.0165,0.004,0.0011,0,0,0,0,0,0,0,0,0,0,0,0.0013,0.0013,0.0039,0.0039,0.0112,0.0259,0.0274,0.0674,0.0878,0.17,0.1811,0.1741,0.1177,0.1056,0.0165,0.004,0.0011,0,0,0,0
1992,7,"TWL.O",2,2,34,767,140,0,0,0,0,0,0,0,0,0,0,0,0.0018,0.0128,0.0322,0.0658,0.0995,0.1477,0.1893,0.1773,0.1458,0.0934,0.0233,0.0101,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0.0128,0.0322,0.0658,0.0995,0.1477,0.1893,0.1773,0.1458,0.0934,0.0233,0.0101,0.0011,0,0,0,0
1993,7,"TWL.O",2,2,22,559,99,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0078,0.0355,0.0641,0.1203,0.1828,0.1871,0.1816,0.1288,0.0632,0.0204,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0078,0.0355,0.0641,0.1203,0.1828,0.1871,0.1816,0.1288,0.0632,0.0204,0.0079,0,0,0,0,0
1994,7,"TWL.O",2,2,15,430,74,0,0,0,0,0,0,0,0,0,6e-04,0.0017,0.0036,0.0052,0.0584,0.0828,0.179,0.1856,0.1674,0.1535,0.0749,0.0513,0.032,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0017,0.0036,0.0052,0.0584,0.0828,0.179,0.1856,0.1674,0.1535,0.0749,0.0513,0.032,0.0039,0,0,0,0,0
1995,7,"TWL.O",2,2,15,468,80,0,0,0,0,0,0,0,0,8e-04,0.0012,0.026,0.0327,0.0863,0.0961,0.1478,0.1357,0.1883,0.126,0.0764,0.0496,0.0236,0.0077,0.0017,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0012,0.026,0.0327,0.0863,0.0961,0.1478,0.1357,0.1883,0.126,0.0764,0.0496,0.0236,0.0077,0.0017,0,0,0,0,0
1996,7,"TWL.O",2,2,19,603,102,0,0,0,0,0,0,3e-04,3e-04,0,7e-04,0.0044,0.0244,0.0506,0.1162,0.133,0.1289,0.1249,0.1007,0.1239,0.1152,0.0494,0.022,0.0013,0.0038,0,0,0,0,0,0,0,0,0,0,3e-04,3e-04,0,7e-04,0.0044,0.0244,0.0506,0.1162,0.133,0.1289,0.1249,0.1007,0.1239,0.1152,0.0494,0.022,0.0013,0.0038,0,0,0,0
1997,7,"TWL.O",2,2,28,916,154,0,0,0,0,0,0,0,4e-04,0,9e-04,0.0019,0.0074,0.0275,0.0688,0.1354,0.181,0.204,0.1691,0.1156,0.0545,0.0206,0.0073,0.0053,1e-04,3e-04,0,0,0,0,0,0,0,0,0,0,4e-04,0,9e-04,0.0019,0.0074,0.0275,0.0688,0.1354,0.181,0.204,0.1691,0.1156,0.0545,0.0206,0.0073,0.0053,1e-04,3e-04,0,0,0
1998,7,"TWL.O",2,2,28,857,146,0,0,0,0,0,0,0,6e-04,0,0,0.005,0.0081,0.0508,0.079,0.1128,0.1773,0.1702,0.1625,0.1181,0.0789,0.0227,0.013,0.0011,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0,0,0.005,0.0081,0.0508,0.079,0.1128,0.1773,0.1702,0.1625,0.1181,0.0789,0.0227,0.013,0.0011,0,0,0,0,0
1999,7,"TWL.O",2,2,28,776,135,0,0,0,0,0,3e-04,7e-04,3e-04,0.0012,0,0.005,0.0111,0.0644,0.0906,0.1262,0.1559,0.1748,0.1656,0.1156,0.038,0.037,0.012,0.0013,0,0,0,0,0,0,0,0,0,0,3e-04,7e-04,3e-04,0.0012,0,0.005,0.0111,0.0644,0.0906,0.1262,0.1559,0.1748,0.1656,0.1156,0.038,0.037,0.012,0.0013,0,0,0,0,0
2000,7,"TWL.O",2,2,16,271,53,0,0,0,0,0,0,0,0,0,0,0.0577,0.08,0.1309,0.1154,0.115,0.1709,0.1522,0.0902,0.0525,0.0286,0.0026,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577,0.08,0.1309,0.1154,0.115,0.1709,0.1522,0.0902,0.0525,0.0286,0.0026,0.0039,0,0,0,0,0,0
2001,7,"TWL.O",2,2,31,482,98,0,0,0,0,0,0,0,0,0,0.0029,0.0088,0.0356,0.0676,0.1359,0.148,0.1946,0.1509,0.1149,0.073,0.0381,0.0198,0.0085,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0088,0.0356,0.0676,0.1359,0.148,0.1946,0.1509,0.1149,0.073,0.0381,0.0198,0.0085,0.0015,0,0,0,0,0
2002,7,"TWL.O",2,2,53,577,133,0,0,0,0,0,0,0,0,0,0.0102,0.0107,0.0375,0.1074,0.1385,0.1327,0.1476,0.1794,0.1043,0.0697,0.0373,0.0065,0.0163,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.0107,0.0375,0.1074,0.1385,0.1327,0.1476,0.1794,0.1043,0.0697,0.0373,0.0065,0.0163,0.0018,0,0,0,0,0
2003,7,"TWL.O",2,2,25,131,43,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0587,0.1381,0.1067,0.2039,0.2008,0.1626,0.0934,0.0221,0,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0587,0.1381,0.1067,0.2039,0.2008,0.1626,0.0934,0.0221,0,0.0067,0,0,0,0,0,0
2004,7,"TWL.O",2,2,35,176,59,0,0,0,0,0,0,0,0,0,0.0028,0.0079,0.0237,0.0338,0.113,0.0952,0.1437,0.1456,0.1651,0.0906,0.0916,0.0416,0.0092,0.0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0079,0.0237,0.0338,0.113,0.0952,0.1437,0.1456,0.1651,0.0906,0.0916,0.0416,0.0092,0.0362,0,0,0,0,0
2005,7,"TWL.O",2,2,34,185,60,0,0,0,0,0,0,0,0,0,0,0.0041,0.0041,0.0041,0.0187,0.0638,0.1368,0.311,0.2188,0.1558,0.0569,0.0189,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.0041,0.0041,0.0187,0.0638,0.1368,0.311,0.2188,0.1558,0.0569,0.0189,0,0.007,0,0,0,0,0
2006,7,"TWL.O",2,2,45,192,71,0,0,0,0,0,0,0.0044,0,0,0.0044,0.0044,0.0088,0.0362,0.0695,0.0692,0.1422,0.1662,0.1933,0.1749,0.0742,0.0203,0.0186,0.0088,0.0045,0,0,0,0,0,0,0,0,0,0,0.0044,0,0,0.0044,0.0044,0.0088,0.0362,0.0695,0.0692,0.1422,0.1662,0.1933,0.1749,0.0742,0.0203,0.0186,0.0088,0.0045,0,0,0,0
2007,7,"TWL.O",2,2,25,42,31,0,0,0,0,0,0,0,0,0,0,0.0233,0,0.0481,0.0478,0.1204,0.0942,0.0931,0.1681,0.2393,0.0944,0.048,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0.0481,0.0478,0.1204,0.0942,0.0931,0.1681,0.2393,0.0944,0.048,0.0233,0,0,0,0,0,0
2008,7,"TWL.O",2,2,37,96,50,0,0,0,0,0,0,0,0,0.0392,0.0716,0.0716,0.0391,0.0331,0.0392,0.0554,0.1402,0.0873,0.236,0.0733,0.0574,0.0418,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392,0.0716,0.0716,0.0391,0.0331,0.0392,0.0554,0.1402,0.0873,0.236,0.0733,0.0574,0.0418,0.0148,0,0,0,0,0,0
2009,7,"TWL.O",2,2,61,251,96,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0132,0.0722,0.0558,0.0503,0.0527,0.0998,0.1298,0.1742,0.148,0.1316,0.0376,0.0154,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065,0.0065,0.0132,0.0722,0.0558,0.0503,0.0527,0.0998,0.1298,0.1742,0.148,0.1316,0.0376,0.0154,0.0065,0,0,0,0,0
2010,7,"TWL.O",2,2,26,192,52,0,0,0,0,0,0,0,0,0,0,0.0344,0.0831,0.0484,0.0462,0.0432,0.0963,0.209,0.1578,0.1697,0.0959,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344,0.0831,0.0484,0.0462,0.0432,0.0963,0.209,0.1578,0.1697,0.0959,0.016,0,0,0,0,0,0,0
2011,7,"TWL.O",2,2,35,182,60,0,0,0,0,0,0,0,0.0031,0.0061,0.0289,0.0258,0.0576,0.1074,0.15,0.1366,0.231,0.0979,0.0936,0.0379,0.0031,0.0031,0.0179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031,0.0061,0.0289,0.0258,0.0576,0.1074,0.15,0.1366,0.231,0.0979,0.0936,0.0379,0.0031,0.0031,0.0179,0,0,0,0,0,0
2012,7,"TWL.O",2,2,50,251,85,0,0,0,0,0.0027,0,0,0.0054,0.0027,0.0027,0.0239,0.0583,0.0775,0.0669,0.1889,0.1568,0.1244,0.1254,0.0818,0.0457,0.0224,0.0026,0.0121,0,0,0,0,0,0,0,0,0,0.0027,0,0,0.0054,0.0027,0.0027,0.0239,0.0583,0.0775,0.0669,0.1889,0.1568,0.1244,0.1254,0.0818,0.0457,0.0224,0.0026,0.0121,0,0,0,0,0
2013,7,"TWL.O",2,2,119,585,200,0,0,0,0.0045,0.0228,0.0683,0.0411,0.0016,0.0272,0.0195,0.0286,0.0456,0.0555,0.0681,0.0808,0.1307,0.1171,0.1214,0.0837,0.0559,0.0131,0.0147,0,0,0,0,0,0,0,0,0,0.0045,0.0228,0.0683,0.0411,0.0016,0.0272,0.0195,0.0286,0.0456,0.0555,0.0681,0.0808,0.1307,0.1171,0.1214,0.0837,0.0559,0.0131,0.0147,0,0,0,0,0,0
2014,7,"TWL.O",2,2,116,660,207,0,0,0,0,0,0,0.003,0.0095,0.0111,0.0078,0.0187,0.0352,0.0593,0.0929,0.1046,0.1213,0.1625,0.173,0.1126,0.0654,0.0183,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.0095,0.0111,0.0078,0.0187,0.0352,0.0593,0.0929,0.1046,0.1213,0.1625,0.173,0.1126,0.0654,0.0183,0.0045,0,0,0,0,0,0
2015,7,"TWL.O",2,2,128,1057,274,0,0,0,2e-04,0,6e-04,0.0011,0.0018,0.0049,0.0155,0.0202,0.011,0.0187,0.0221,0.0708,0.1866,0.2882,0.1563,0.1628,0.0257,0.0086,0.0033,0.0011,5e-04,0,0,0,0,0,0,0,2e-04,0,6e-04,0.0011,0.0018,0.0049,0.0155,0.0202,0.011,0.0187,0.0221,0.0708,0.1866,0.2882,0.1563,0.1628,0.0257,0.0086,0.0033,0.0011,5e-04,0,0,0,0
2016,7,"TWL.O",2,2,103,717,202,0,0,0,0,5e-04,0.0014,0.0031,0.0039,0.007,0.0229,0.0352,0.0428,0.047,0.0389,0.0872,0.1449,0.2064,0.176,0.1075,0.0705,0.0024,0.0023,0,0,0,0,0,0,0,0,0,0,5e-04,0.0014,0.0031,0.0039,0.007,0.0229,0.0352,0.0428,0.047,0.0389,0.0872,0.1449,0.2064,0.176,0.1075,0.0705,0.0024,0.0023,0,0,0,0,0,0
2017,7,"TWL.O",2,2,168,1433,366,0,0,0,0,2e-04,9e-04,0.0016,0.0042,0.0047,0.0076,0.0129,0.0215,0.0333,0.0519,0.1117,0.1282,0.2422,0.1485,0.1543,0.0492,0.0261,7e-04,2e-04,0,0,0,0,0,0,0,0,0,2e-04,9e-04,0.0016,0.0042,0.0047,0.0076,0.0129,0.0215,0.0333,0.0519,0.1117,0.1282,0.2422,0.1485,0.1543,0.0492,0.0261,7e-04,2e-04,0,0,0,0,0
2018,7,"TWL.O",2,2,156,1065,303,0,0,0,0,0,0,2e-04,0.0032,0.0047,0.0137,0.0354,0.034,0.03,0.0603,0.0704,0.1393,0.1984,0.1699,0.1471,0.0799,0.0116,0.0017,1e-04,0,0,0,0,0,0,0,0,0,0,0,2e-04,0.0032,0.0047,0.0137,0.0354,0.034,0.03,0.0603,0.0704,0.1393,0.1984,0.1699,0.1471,0.0799,0.0116,0.0017,1e-04,0,0,0,0,0
