

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2017,7,"TWL.W",1,0,54,451,116,0,0,0,0,0,0,0,0.0019,4e-04,4e-04,0.0042,0.0428,0.0399,0.0457,0.0955,0.0831,0.0674,0.1097,0.0647,0.1366,0.1622,0.0632,0.0585,0.0178,0.0045,0.0017,0,0,0,0,0,0,0,0,0,0.0019,4e-04,4e-04,0.0042,0.0428,0.0399,0.0457,0.0955,0.0831,0.0674,0.1097,0.0647,0.1366,0.1622,0.0632,0.0585,0.0178,0.0045,0.0017,0,0
2018,7,"TWL.W",1,0,27,367,78,0,0,0,0,0,0,0,0,6e-04,0.002,0.0088,0.0099,0.0518,0.052,0.1092,0.0489,0.0776,0.0811,0.1481,0.1098,0.1385,0.0947,0.0271,0.0373,0.0026,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.002,0.0088,0.0099,0.0518,0.052,0.1092,0.0489,0.0776,0.0811,0.1481,0.1098,0.1385,0.0947,0.0271,0.0373,0.0026,0,0,0
2019,7,"TWL.W",1,0,33,288,73,0,0,0,0,0,0,0,6e-04,0,0.0092,0.0077,0.0242,0.0253,0.0321,0.0646,0.0859,0.027,0.1299,0.0933,0.1264,0.068,0.143,0.1565,0.006,0,4e-04,0,0,0,0,0,0,0,0,0,6e-04,0,0.0092,0.0077,0.0242,0.0253,0.0321,0.0646,0.0859,0.027,0.1299,0.0933,0.1264,0.068,0.143,0.1565,0.006,0,4e-04,0,0
2020,7,"TWL.W",1,0,16,115,32,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0077,0.0491,0.0175,0.0767,0.1128,0.121,0.1229,0.1734,0.1321,0.0838,0.0523,0.0432,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0.0077,0.0491,0.0175,0.0767,0.1128,0.121,0.1229,0.1734,0.1321,0.0838,0.0523,0.0432,0.0062,0,0,0
2021,7,"TWL.W",1,0,25,252,60,0,0,0,0,0,0,0.0011,0,0,0.0179,0.0336,0.0316,0.0589,0.0921,0.0296,0.0928,0.0344,0.1388,0.1102,0.0486,0.1455,0.1042,0.0476,0.0087,0.0044,0,0,0,0,0,0,0,0,0,0.0011,0,0,0.0179,0.0336,0.0316,0.0589,0.0921,0.0296,0.0928,0.0344,0.1388,0.1102,0.0486,0.1455,0.1042,0.0476,0.0087,0.0044,0,0,0
2022,7,"TWL.W",1,0,29,355,78,0,0,0,0,0,0,0,0,0,0,0.0016,9e-04,0.0048,0.0089,0.0351,0.0664,0.1025,0.218,0.1268,0.1494,0.1741,0.0695,0.0277,0.009,0.0048,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,9e-04,0.0048,0.0089,0.0351,0.0664,0.1025,0.218,0.1268,0.1494,0.1741,0.0695,0.0277,0.009,0.0048,4e-04,0,0


 Males only 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M.12","M.14","M.16","M.18","M.20","M.22","M.24","M.26","M.28","M.30","M.32","M.34","M.36","M.38","M.40","M.42","M.44","M.46","M.48","M.50","M.52","M.54","M.56","M.58","M.60","M.62","M.64","M.66"
1979,7,"NTWL.C",2,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0
1980,7,"NTWL.C",2,0,4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.027,0.8874,0.0293,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.027,0.8874,0.0293,0.054,0,0,0,0,0,0,0
1981,7,"NTWL.C",2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0
1982,7,"NTWL.C",2,0,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866,0.12,0.12,0.12,0.18,0.12,0.1933,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866,0.12,0.12,0.12,0.18,0.12,0.1933,0.06,0,0,0,0,0,0,0
1983,7,"NTWL.C",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL.C",2,0,6,19,9,0,0,0,0,0,0,0,0,0,0.1039,0,0,0.1039,0,0.0935,0.1981,0.0554,0.2742,0.1193,0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1039,0,0,0.1039,0,0.0935,0.1981,0.0554,0.2742,0.1193,0.0515,0,0,0,0,0,0,0,0
1986,7,"NTWL.C",2,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2232,0,0.2232,0.0349,0.2232,0,0.0839,0.2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2232,0,0.2232,0.0349,0.2232,0,0.0839,0.2117,0,0,0,0,0,0,0
1987,7,"NTWL.C",2,0,12,66,21,0,0,0,0,0.0607,0,0,0,0,0,0,0.1268,0.0977,0.1147,0.1951,0.1543,0.1929,0.0204,0.017,0.0124,0.008,0,0,0,0,0,0,0,0,0,0,0,0.0607,0,0,0,0,0,0,0.1268,0.0977,0.1147,0.1951,0.1543,0.1929,0.0204,0.017,0.0124,0.008,0,0,0,0,0,0,0
1988,7,"NTWL.C",2,0,4,39,9,0,0,0,0,0,0,0,0,0,0,0,0.0556,0.0834,0.1905,0.0556,0.1435,0.274,0.1555,0.0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556,0.0834,0.1905,0.0556,0.1435,0.274,0.1555,0.0419,0,0,0,0,0,0,0,0,0
1989,7,"NTWL.C",2,0,12,112,27,0,0,0,0,0,0,0,0,0.0026,0.0025,0.0318,0.0816,0.0922,0.1604,0.1429,0.1188,0.0892,0.1664,0.0991,0.0124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.0025,0.0318,0.0816,0.0922,0.1604,0.1429,0.1188,0.0892,0.1664,0.0991,0.0124,0,0,0,0,0,0,0,0
1990,7,"NTWL.C",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1992,7,"NTWL.C",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9327,0,0,0,0,0.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9327,0,0,0,0,0.0673,0,0,0,0,0,0,0,0,0,0
1993,7,"NTWL.C",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"NTWL.C",2,0,2,17,4,0,0,0,0,0,0,0,0,0,0.0701,0,0,0.1328,0.2507,0.1955,0.2951,0.0557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701,0,0,0.1328,0.2507,0.1955,0.2951,0.0557,0,0,0,0,0,0,0,0,0,0,0
1998,7,"NTWL.C",2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0.321,0.5,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0.5,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,"NTWL.C",2,0,2,15,4,0,0,0,0,0,0,0,0,0,0,0,0.0814,0.1204,0.5591,0.2001,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814,0.1204,0.5591,0.2001,0.039,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,"NTWL.C",2,0,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222,0.1111,0.2222,0.2222,0.2222,0,0,0,0,0,0,0,0,0,0,0
2001,7,"NTWL.C",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"NTWL.C",2,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.C",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,7,"NTWL.C",2,0,15,99,29,0,0,0,0,0,0,0,0.0127,0.0259,0.0219,0.1369,0.0577,0.0927,0.0635,0.0601,0.1861,0.1751,0.0607,0.0023,0.1022,0.0023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0.0259,0.0219,0.1369,0.0577,0.0927,0.0635,0.0601,0.1861,0.1751,0.0607,0.0023,0.1022,0.0023,0,0,0,0,0,0,0
2021,7,"NTWL.C",2,0,19,164,42,0,0,0,0,0,0,0,0.0057,0.0016,0.0048,0.034,0.0741,0.231,0.1277,0.1425,0.0763,0.1223,0.1122,0.0239,0.011,0.0218,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057,0.0016,0.0048,0.034,0.0741,0.231,0.1277,0.1425,0.0763,0.1223,0.1122,0.0239,0.011,0.0218,0.011,0,0,0,0,0,0
2022,7,"NTWL.C",2,0,12,105,26,0,0,0,0,0,0,0,0,0.0091,0.0521,0.0557,0.1462,0.154,0.3455,0.0903,0.0316,0.0455,0.034,0.0045,0.0109,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091,0.0521,0.0557,0.1462,0.154,0.3455,0.0903,0.0316,0.0455,0.034,0.0045,0.0109,0.0205,0,0,0,0,0,0,0
1988,7,"NTWL.O",2,0,3,138,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.019,0.0482,0.0817,0.0877,0.219,0.335,0.1707,0.0335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.019,0.0482,0.0817,0.0877,0.219,0.335,0.1707,0.0335,0,0,0,0,0
1990,7,"NTWL.O",2,0,1,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0577,0.1538,0.1154,0.3269,0.2115,0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385,0.0577,0.1538,0.1154,0.3269,0.2115,0.0962,0,0,0,0,0,0
1996,7,"NTWL.O",2,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0
1997,7,"NTWL.O",2,0,11,335,57,0,0,0,0,0,0,0.0031,0.0031,0.0025,0.0049,0.013,0.0251,0.0704,0.1025,0.1338,0.0917,0.0693,0.0871,0.0918,0.0942,0.0685,0.085,0.0237,0.0151,0,0.0151,0,0,0,0,0,0,0,0,0.0031,0.0031,0.0025,0.0049,0.013,0.0251,0.0704,0.1025,0.1338,0.0917,0.0693,0.0871,0.0918,0.0942,0.0685,0.085,0.0237,0.0151,0,0.0151,0,0
1998,7,"NTWL.O",2,0,8,233,40,0,0,0,0,0.0038,0,0,0,0.0031,0.0062,0.0262,0.0231,0.0391,0.0447,0.1191,0.0977,0.1325,0.1103,0.103,0.1435,0.0833,0.0418,0.0226,0,0,0,0,0,0,0,0,0,0.0038,0,0,0,0.0031,0.0062,0.0262,0.0231,0.0391,0.0447,0.1191,0.0977,0.1325,0.1103,0.103,0.1435,0.0833,0.0418,0.0226,0,0,0,0,0
1999,7,"NTWL.O",2,0,5,81,16,0,0,0,0,0,0,0,0.0061,0,0,0.0251,0.0446,0.0263,0.106,0.0931,0.1677,0.1097,0.1307,0.0835,0.0264,0.0383,0.014,0,0.0321,0.0321,0,0.0321,0.0321,0,0,0,0,0,0,0,0.0061,0,0,0.0251,0.0446,0.0263,0.106,0.0931,0.1677,0.1097,0.1307,0.0835,0.0264,0.0383,0.014,0,0.0321,0.0321,0,0.0321,0.0321
2000,7,"NTWL.O",2,0,19,76,29,0,0,0,0,0,0,0,0,0.0129,0.0646,0.0776,0.1939,0.1569,0.1586,0.0929,0.0946,0.0671,0.0267,0.0145,0.0259,0,0,0.0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129,0.0646,0.0776,0.1939,0.1569,0.1586,0.0929,0.0946,0.0671,0.0267,0.0145,0.0259,0,0,0.0138,0,0,0,0,0
2001,7,"NTWL.O",2,0,21,74,31,0,0,0,0,0,0,0,0,0.0276,0.0526,0.1139,0.1306,0.1131,0.0736,0.122,0.0917,0.0735,0.1334,0.0274,0,0,0,0.0265,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0.0526,0.1139,0.1306,0.1131,0.0736,0.122,0.0917,0.0735,0.1334,0.0274,0,0,0,0.0265,0.0142,0,0,0,0
2017,7,"NTWL.O",2,0,93,220,123,0,0,0,0,0,0,0,0.007,0.0348,0.0677,0.1239,0.2885,0.1805,0.0798,0.0495,0.0373,0.0302,0.0192,0.0609,0.0035,0.0105,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0348,0.0677,0.1239,0.2885,0.1805,0.0798,0.0495,0.0373,0.0302,0.0192,0.0609,0.0035,0.0105,0.0069,0,0,0,0,0,0
2018,7,"NTWL.O",2,0,84,173,108,0,0,0,0,0,0,0,0.0053,0.0056,0.0985,0.0873,0.207,0.2723,0.2071,0.0587,0.0245,0.0096,0,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0056,0.0985,0.0873,0.207,0.2723,0.2071,0.0587,0.0245,0.0096,0,0.0242,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.O",2,0,134,373,185,0,0,0,0,0,0,0.0051,0.0099,0.0714,0.0322,0.1124,0.1872,0.2147,0.1696,0.0767,0.0264,0.0172,0.0299,0.0193,0.0183,0.0039,0.0019,0.0021,0.0019,0,0,0,0,0,0,0,0,0,0,0.0051,0.0099,0.0714,0.0322,0.1124,0.1872,0.2147,0.1696,0.0767,0.0264,0.0172,0.0299,0.0193,0.0183,0.0039,0.0019,0.0021,0.0019,0,0,0,0
2020,7,"NTWL.O",2,0,52,120,69,0,0,0,0,0,0,0,0,0.005,0.033,0.0825,0.0839,0.1485,0.1063,0.1054,0.0421,0.0102,0.1711,0.0515,0.1462,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.033,0.0825,0.0839,0.1485,0.1063,0.1054,0.0421,0.0102,0.1711,0.0515,0.1462,0.0142,0,0,0,0,0,0,0
2021,7,"NTWL.O",2,0,76,132,94,0,0,0,0,0,0,0,0,0,0.0264,0.0829,0.0834,0.079,0.1438,0.091,0.048,0.0969,0.059,0.2634,0.0054,0.0054,0.0052,0,0.0052,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0.0264,0.0829,0.0834,0.079,0.1438,0.091,0.048,0.0969,0.059,0.2634,0.0054,0.0054,0.0052,0,0.0052,0,0,0.0052,0
2022,7,"NTWL.O",2,0,75,153,96,0,0,0,0,0,0,0,0.0047,0.0047,0.0138,0.0476,0.1328,0.0368,0.0333,0.0634,0.1291,0.2109,0.2471,0.0508,0.014,0.0023,0.0021,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0047,0.0138,0.0476,0.1328,0.0368,0.0333,0.0634,0.1291,0.2109,0.2471,0.0508,0.014,0.0023,0.0021,0.0068,0,0,0,0,0
1980,7,"NTWL.W",2,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.3571,0.2857,0,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,0,0.3571,0.2857,0,0.2857,0,0,0,0,0,0
2002,7,"NTWL.W",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2004,7,"NTWL.W",2,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1248,0,0.1254,0.1254,0.1248,0.1254,0.2495,0,0,0.1248,0,0,0,0,0,0
2006,7,"NTWL.W",2,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538,0.1538,0.3846,0.3077,0,0,0,0,0,0,0
2007,7,"NTWL.W",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,7,"NTWL.W",2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0
2013,7,"NTWL.W",2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,7,"NTWL.W",2,0,4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.3128,0.1892,0.2504,0,0.0631,0,0.0597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.3128,0.1892,0.2504,0,0.0631,0,0.0597,0,0,0,0,0,0
2018,7,"NTWL.W",2,0,8,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622,0.0883,0.262,0.1317,0.2502,0.1945,0,0.0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622,0.0883,0.262,0.1317,0.2502,0.1945,0,0.0112,0,0,0,0,0,0
2019,7,"NTWL.W",2,0,12,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0,0.1379,0.0237,0.1141,0.1815,0.4056,0.0896,0,0,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237,0,0.1379,0.0237,0.1141,0.1815,0.4056,0.0896,0,0,0.0237,0,0,0,0,0
2020,7,"NTWL.W",2,0,12,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488,0.0071,0.2331,0.1173,0.1956,0.3314,0,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488,0.0071,0.2331,0.1173,0.1956,0.3314,0,0.0667,0,0,0,0,0,0,0
2021,7,"NTWL.W",2,0,21,82,32,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0.0183,0.0291,0.0091,0.0412,0.2073,0.1763,0.3709,0.0923,0.028,0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183,0,0.0183,0.0291,0.0091,0.0412,0.2073,0.1763,0.3709,0.0923,0.028,0.0091,0,0,0,0,0
2022,7,"NTWL.W",2,0,21,66,30,0,0,0,0,0,0,0,0,0,0,0.0139,0,0.0143,0.0855,0.0841,0.1139,0.1288,0.131,0.1716,0.229,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,0,0.0143,0.0855,0.0841,0.1139,0.1288,0.131,0.1716,0.229,0.0278,0,0,0,0,0,0,0
1977,7,"TWL.C",2,0,23,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297,0.0297,0.1484,0.1702,0.3781,0.0797,0.1196,0,0.0223,0.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297,0.0297,0.1484,0.1702,0.3781,0.0797,0.1196,0,0.0223,0.0223,0,0,0,0,0
1978,7,"TWL.C",2,0,55,221,85,0,0,0,0,0,0,0,0,0,0,0.0067,0,0,0.0338,0.0103,0.0238,0.0377,0.136,0.2136,0.2799,0.1384,0.0571,0.0354,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0,0,0.0338,0.0103,0.0238,0.0377,0.136,0.2136,0.2799,0.1384,0.0571,0.0354,0.0272,0,0,0,0
1979,7,"TWL.C",2,0,26,117,42,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0509,0.041,0.1266,0.0463,0.1457,0.1451,0.1566,0.166,0.0725,0.0117,0.0186,0,0,0,0.0186,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.0509,0.041,0.1266,0.0463,0.1457,0.1451,0.1566,0.166,0.0725,0.0117,0.0186,0,0,0,0.0186
1980,7,"TWL.C",2,0,68,181,93,0,0,0,0,0,0,0,0,0,0.0051,0,0.0696,0.0196,0.0539,0.1173,0.0685,0.1544,0.1742,0.1384,0.1583,0.0152,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0.0696,0.0196,0.0539,0.1173,0.0685,0.1544,0.1742,0.1384,0.1583,0.0152,0,0.0256,0,0,0,0,0
1981,7,"TWL.C",2,0,47,93,60,0,0,0,0,0,0,0,0,0,0,0,0.0233,0.0362,0.0637,0.1483,0.1321,0.123,0.2744,0.1368,0.0295,0.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0.0362,0.0637,0.1483,0.1321,0.123,0.2744,0.1368,0.0295,0.0328,0,0,0,0,0,0,0
1982,7,"TWL.C",2,0,81,245,115,0,0,0,0,0,0,0,0,0,0.0029,0.0151,0.0301,0.0408,0.0824,0.0659,0.1203,0.1496,0.1541,0.1552,0.1381,0.0292,0.0082,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029,0.0151,0.0301,0.0408,0.0824,0.0659,0.1203,0.1496,0.1541,0.1552,0.1381,0.0292,0.0082,0,0.0082,0,0,0,0
1983,7,"TWL.C",2,0,105,232,137,0,0,0,0,0,0,0,0,0,5e-04,0.0254,0.0287,0.101,0.0644,0.0685,0.1086,0.1305,0.1281,0.1954,0.0987,0.0239,0.0135,0.006,0.0067,0,0,0,0,0,0,0,0,0,0,0,0,0,5e-04,0.0254,0.0287,0.101,0.0644,0.0685,0.1086,0.1305,0.1281,0.1954,0.0987,0.0239,0.0135,0.006,0.0067,0,0,0,0
1984,7,"TWL.C",2,0,61,190,87,0,0,0,0,0,0,6e-04,5e-04,0.0029,0.0129,0.0246,0.017,0.0561,0.065,0.097,0.065,0.1566,0.1829,0.1398,0.07,0.0788,0.0216,0.0089,0,0,0,0,0,0,0,0,0,0,0,6e-04,5e-04,0.0029,0.0129,0.0246,0.017,0.0561,0.065,0.097,0.065,0.1566,0.1829,0.1398,0.07,0.0788,0.0216,0.0089,0,0,0,0,0
1985,7,"TWL.C",2,0,79,252,114,0,0,0,0,0,0,0,0,0,0.0193,0.0332,0.0327,0.0757,0.0975,0.0974,0.1637,0.1383,0.1023,0.07,0.1244,0.0272,0.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193,0.0332,0.0327,0.0757,0.0975,0.0974,0.1637,0.1383,0.1023,0.07,0.1244,0.0272,0.0183,0,0,0,0,0,0
1986,7,"TWL.C",2,0,44,228,75,0,0,0,0,0,0,0,0.0064,0,0.0068,1e-04,0.0016,0.0332,0.0841,0.1948,0.2062,0.1812,0.1286,0.117,0.0338,0.0027,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0.0068,1e-04,0.0016,0.0332,0.0841,0.1948,0.2062,0.1812,0.1286,0.117,0.0338,0.0027,0.0035,0,0,0,0,0,0
1987,7,"TWL.C",2,0,49,162,71,0,0,0,0,0,0,0,0,0.0083,0,0.0249,0.1447,0.0687,0.1198,0.1223,0.1301,0.193,0.0709,0.0912,0.0225,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0083,0,0.0249,0.1447,0.0687,0.1198,0.1223,0.1301,0.193,0.0709,0.0912,0.0225,0.0037,0,0,0,0,0,0,0
1988,7,"TWL.C",2,0,40,153,61,0,0,0,0,0,0,0,0,0,0.017,0.0305,0.0435,0.1112,0.1483,0.1382,0.1486,0.1339,0.0753,0.1083,0.0368,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.0305,0.0435,0.1112,0.1483,0.1382,0.1486,0.1339,0.0753,0.1083,0.0368,0.0085,0,0,0,0,0,0,0
1989,7,"TWL.C",2,0,39,150,60,0,0,0,0,0,0,0,0,0,0.0276,0.0754,0.0667,0.0958,0.1273,0.1347,0.1151,0.1411,0.1253,0.068,0.0162,0.0055,0.0014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0.0754,0.0667,0.0958,0.1273,0.1347,0.1151,0.1411,0.1253,0.068,0.0162,0.0055,0.0014,0,0,0,0,0,0
1990,7,"TWL.C",2,0,38,185,64,0,0,0,0,0,0,0,0,0,0,0.0448,0.0649,0.0975,0.1346,0.1064,0.1052,0.1833,0.1426,0.0735,0.0414,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448,0.0649,0.0975,0.1346,0.1064,0.1052,0.1833,0.1426,0.0735,0.0414,0.0057,0,0,0,0,0,0,0
1991,7,"TWL.C",2,0,25,89,37,0,0,0,0,0,0,0,0,0.0079,0.0268,0.0488,0.0666,0.125,0.1505,0.1132,0.1603,0.14,0.0978,0.0378,0.0163,0.0045,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.0268,0.0488,0.0666,0.125,0.1505,0.1132,0.1603,0.14,0.0978,0.0378,0.0163,0.0045,0.0045,0,0,0,0,0,0
